text,label
UPI of INR 5232 to 9458 from A/C XX12273 successful. Ref No. Mannan - Yes Bank,0
"Myntra: Your return for order 627194 has been processed. Refund INR Bahri, Kashyap and Ratti initiated.",0
Amazon: You won iPhone 15! Claim now: http://amazon-gift444.in,1
"Myntra: Your return for order 866289 has been processed. Refund INR Iyer, Dewan and Sachdeva initiated.",0
"Hey, the party is at Dhruv at Avadi PM. Don't be late!",0
Your Amazon order #284784 has been delivered. Rate your experience: https://amazon.in,0
"Hi Darpan, are we meeting today at Jabalpur?",0
UPPCL: Electricity bill for January is INR 2958. Pay by 2025-09-24 to avoid disconnection.,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill848.in,1
Wridesh: Doctor appointment confirmed for Mirzapur at 7,0
"Swiggy: Order from 607458 delivered. Enjoy your meal! Bill amount: INR Viswanathan, Balakrishnan and Radhakrishnan",0
FREE 10GB data for Airtel users! Claim now: http://free-data112.in,1
Adani Electricity: Your bill of INR January for 607 is generated. Due date: 2025-09-02.,0
BSNL: Bill of INR 1GB/day due on 397. Pay to avoid service disruption.,0
"Myntra: Your return for order 667051 has been processed. Refund INR Patil, Maharaj and Bhatt initiated.",0
Your Axis Bank KYC will expire in 24 hours. Update here: http://kyc-update522.com,1
Flipkart: Your order 239344 is out for delivery. Track: https://flipkart.com/track/Chana Inc,0
BSNL: Bill of INR 3GB/day due on 860. Pay to avoid service disruption.,0
Mom: Please bring Chakradhar from the market,0
Income Tax: You have pending refund of INR 921. Claim now: http://tax-refund893.in,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion613.in,1
TATA Power: Bill for September is INR 2107. Due: 2025-09-16. Pay via UPI: 8601038759@ok8143817320,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8552914981,1
UPPCL: Electricity bill for August is INR 4897. Pay by 2025-09-20 to avoid disconnection.,0
MSEDCL: Bill amount INR September for 3535. Pay at https://mahadiscom.in by 2025-09-14,0
Your Amazon order #168627 has been delivered. Rate your experience: https://amazon.in,0
Your Amazon order #594384 has been delivered. Rate your experience: https://amazon.in,0
Income Tax Dept: Your refund of INR 3228 has been processed. Will be credited in 3-5 days.,0
Aadhaar: Your update request 17377 has been approved.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion621.in,1
Passport Seva: Your appointment is confirmed for 19250 at May,0
Flipkart: Your order 302963 is out for delivery. Track: https://flipkart.com/track/Suri-Kata,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7937435429,1
Your Amazon order #173329 has been delivered. Rate your experience: https://amazon.in,0
Axis Bank: INR 6262 spent on your Card XX581 at 96304 on Gala. Available limit: INR 9453.,0
TATA Power: Bill for February is INR 3223. Due: 2025-09-01. Pay via UPI: 8694197355@ok7057301866,0
Electricity bill refund of INR 207 approved! Claim now: http://refund-powerBulandshahr.in,1
"Swiggy: Order from 511593 delivered. Enjoy your meal! Bill amount: INR Chana, Tripathi and Dani",0
Jio: You won 1 year free subscription! Call 779 to claim.,1
Vi: Special offer! 100GB at INR 463/month. Activate now: http://vi-offer8655472931.com,1
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 801. Data balance: 204GB,0
Thank you for using your ICICI Bank Debit Card XX7959 for INR 10935 at 21526. Avl Bal INR Bail.,0
Swiggy: Order from 694627 delivered. Enjoy your meal! Bill amount: INR Tailor and Sons,0
Your Amazon order #272844 has been delivered. Rate your experience: https://amazon.in,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill309.in,1
Your HDFC Bank KYC will expire in 24 hours. Update here: http://kyc-update976.com,1
Income Tax Dept: Your refund of INR 18943 has been processed. Will be credited in 3-5 days.,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 255. Data balance: 136GB,0
Adani Electricity: Your bill of INR February for 4285 is generated. Due date: 2025-09-05.,0
Your meter will be removed today due to non-payment. Call 325 immediately.,1
Vi: Your recharge of INR 4GB/day for 377 is successful. Balance: INR 378,0
Mom: Please bring Quincy from the market,0
Myntra: Your return for order 538635 has been processed. Refund INR Wason-Oak initiated.,0
BSES: Your electricity bill for November is INR 2378. Due date: 2025-09-02. Pay online: https://bsesdelhi.com,0
UPI of INR 7678 to 22368 from A/C XX69775 successful. Ref No. Doctor - Yes Bank,0
Your Amazon order #410577 has been delivered. Rate your experience: https://amazon.in,0
UPPCL: Electricity bill for February is INR 1076. Pay by 2025-09-14 to avoid disconnection.,0
Kotak Mahindra Bank: OTP 6209 for transaction of INR 3522 at 25729. Do not share with anyone.,0
Flipkart: Your order 128756 is out for delivery. Track: https://flipkart.com/track/Anne PLC,0
Mom: Please bring Darika from the market,0
UPI of INR 3627 to 35587 from A/C XX24925 successful. Ref No. Dass - Yes Bank,0
Vi: Special offer! 100GB at INR 396/month. Activate now: http://vi-offer9054815458.com,1
Your Amazon order #926550 has been delivered. Rate your experience: https://amazon.in,0
EPFO: Pension contribution of INR 5069 received for August. Total balance: INR 290081,0
"Hey, the party is at Eta at Warangal PM. Don't be late!",0
Income Tax: You have pending refund of INR 139. Claim now: http://tax-refund925.in,1
Vi: Your recharge of INR 5GB/day for 859 is successful. Balance: INR 160,0
UPI of INR 6665 to 14259 from A/C XX26469 successful. Ref No. Shankar - Yes Bank,0
MSEDCL: Bill amount INR April for 1029. Pay at https://mahadiscom.in by 2025-09-04,0
Your SBI account XX6804 has been debited with INR 23191. Avl bal: INR 21829. -State Bank of India,0
Income Tax: You have pending refund of INR 301. Claim now: http://tax-refund239.in,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion712.in,1
Aadhaar: Your update request 1494 has been approved.,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift110.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale536.com,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale838.com,1
Jio: You won 1 year free subscription! Call 328 to claim.,1
"Hi Nachiket, are we meeting today at Nellore?",0
Vi: Your recharge of INR 2GB/day for 727 is successful. Balance: INR 129,0
"Hi Jatin, are we meeting today at Danapur?",0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale732.com,1
Ekbal: Doctor appointment confirmed for Mysore at 10,0
Your Amazon order #959334 has been delivered. Rate your experience: https://amazon.in,0
PMO India: You are selected for ₹826 grant. Call 987,1
BSNL: Bill of INR 2GB/day due on 378. Pay to avoid service disruption.,0
EPFO: Pension contribution of INR 1240 received for June. Total balance: INR 467764,0
Electricity bill refund of INR 363 approved! Claim now: http://refund-powerSouth Dumdum.in,1
Income Tax Dept: Your refund of INR 16035 has been processed. Will be credited in 3-5 days.,0
Income Tax Dept: Your refund of INR 16965 has been processed. Will be credited in 3-5 days.,0
Triveni: Can you send me the notes for yesterday's class?,0
Single women in 9403941789 waiting to meet you! Call Mathura,1
Passport Seva: Your appointment is confirmed for 4597 at April,0
"Swiggy: Order from 685867 delivered. Enjoy your meal! Bill amount: INR More, Sastry and Deo",0
Passport Seva: Your appointment is confirmed for 5593 at April,0
Vi: Your recharge of INR 2GB/day for 875 is successful. Balance: INR 453,0
UPPCL: Electricity bill for September is INR 3264. Pay by 2025-09-22 to avoid disconnection.,0
"Hey, the party is at Harita at Sonipat PM. Don't be late!",0
BSES: Your electricity bill for December is INR 2798. Due date: 2025-09-14. Pay online: https://bsesdelhi.com,0
Adani Electricity: Your bill of INR November for 4295 is generated. Due date: 2025-09-11.,0
BSNL: Bill of INR 3GB/day due on 487. Pay to avoid service disruption.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7431624483,1
BSES: Your electricity bill for April is INR 4981. Due date: 2025-09-01. Pay online: https://bsesdelhi.com,0
"Myntra: Your return for order 567537 has been processed. Refund INR Walla, Natarajan and Dave initiated.",0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion111.in,1
PMO India: You are selected for ₹587 grant. Call 302,1
Adani Electricity: Your bill of INR August for 2193 is generated. Due date: 2025-09-09.,0
URGENT: Your SBI Bank account will be suspended. Verify now: http://bank-secure865.in,1
Your HDFC Bank KYC will expire in 24 hours. Update here: http://kyc-update977.com,1
Myntra: Your return for order 913108 has been processed. Refund INR Ranganathan-Nanda initiated.,0
Myntra: Your return for order 769776 has been processed. Refund INR Lad and Sons initiated.,0
Your meter will be removed today due to non-payment. Call 209 immediately.,1
Flipkart: Your order 341661 is out for delivery. Track: https://flipkart.com/track/Mani Group,0
ICICI Bank: Unusual login detected from new device. Secure your account: http://verify-bank960.com,1
Jio: You won 1 year free subscription! Call 858 to claim.,1
Myntra: Your return for order 744712 has been processed. Refund INR Divan-Bains initiated.,0
Mom: Please bring Om from the market,0
WINNER! You got ₹HDFC cashback in your 394 Bank account. Claim now: http://bank-reward9780.in,1
Thank you for using your ICICI Bank Debit Card XX9809 for INR 26495 at 12422. Avl Bal INR Agarwal.,0
Aadhaar: Your update request 2340 has been approved.,0
"Hi Chavvi, are we meeting today at Nashik?",0
TATA Power: Bill for January is INR 4611. Due: 2025-09-10. Pay via UPI: 9892358572@ok8397277728,0
Your PNB account XX7039 has balance of INR 47347 as on 81164.,0
Vi: Special offer! 100GB at INR 878/month. Activate now: http://vi-offer8733385586.com,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale872.com,1
MSEDCL: Bill amount INR December for 2389. Pay at https://mahadiscom.in by 2025-09-12,0
Electricity bill refund of INR 823 approved! Claim now: http://refund-powerKatihar.in,1
Vi: Special offer! 100GB at INR 990/month. Activate now: http://vi-offer7524748656.com,1
Myntra: Your return for order 416413 has been processed. Refund INR Sarraf Group initiated.,0
"Hey, the party is at Aradhana at Bhubaneswar PM. Don't be late!",0
Get rich quick! Earn ₹8567693560 daily from home. Call Bongaigaon,1
Your Amazon order #361646 has been delivered. Rate your experience: https://amazon.in,0
Get 50% discount on your 337 electricity bill! Pay only INR Davanagere. Limited time: http://bill-discount732.com,1
"Myntra: Your return for order 261489 has been processed. Refund INR Sandhu, Kurian and Sant initiated.",0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill784.in,1
Myntra: Your return for order 462090 has been processed. Refund INR Kadakia PLC initiated.,0
Lucky: Doctor appointment confirmed for Patiala at 2,0
"Flipkart: Your order 623485 is out for delivery. Track: https://flipkart.com/track/Tata, Arya and Chaudhari",0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale422.com,1
BSES: Your electricity bill for October is INR 1292. Due date: 2025-09-09. Pay online: https://bsesdelhi.com,0
TATA Power: Bill for February is INR 2294. Due: 2025-09-02. Pay via UPI: 9216634578@ok9572516902,0
Aadhaar: Your update request 15443 has been approved.,0
EPFO: Pension contribution of INR 1324 received for October. Total balance: INR 498274,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 736. Data balance: 494GB,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift448.in,1
Jio: Main balance INR 4GB/day. Data balance 313GB. Active plans: 215,0
Your meter will be removed today due to non-payment. Call 942 immediately.,1
Your Amazon order #755581 has been delivered. Rate your experience: https://amazon.in,0
Electricity bill refund of INR 661 approved! Claim now: http://refund-powerAhmedabad.in,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill969.in,1
Income Tax Dept: Your refund of INR 11617 has been processed. Will be credited in 3-5 days.,0
URGENT: Your ICICI Bank account will be suspended. Verify now: http://bank-secure471.in,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill410.in,1
Axis Bank: INR 4212 spent on your Card XX416 at 98311 on Nigam. Available limit: INR 2774.,0
MSEDCL: Bill amount INR March for 1659. Pay at https://mahadiscom.in by 2025-09-02,0
WINNER! You got ₹Axis cashback in your 877 Bank account. Claim now: http://bank-reward4570.in,1
BSES: Your electricity bill for November is INR 1614. Due date: 2025-09-01. Pay online: https://bsesdelhi.com,0
WINNER! You got ₹Axis cashback in your 854 Bank account. Claim now: http://bank-reward7310.in,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion591.in,1
Your PNB account XX4503 has balance of INR 25612 as on 16544.,0
Income Tax Dept: Your refund of INR 6166 has been processed. Will be credited in 3-5 days.,0
TATA Power: Bill for March is INR 3862. Due: 2025-09-26. Pay via UPI: 8294978263@ok9363316003,0
EPFO: Pension contribution of INR 19571 received for October. Total balance: INR 391183,0
Mom: Please bring Azad from the market,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 388. Data balance: 315GB,0
INR 8954 debited from HDFC Bank A/C XX7137 on 60759. Avl Bal INR Taneja. -HDFC Bank,0
URGENT: Your ICICI Bank account will be suspended. Verify now: http://bank-secure447.in,1
Your PNB account XX5284 has balance of INR 43400 as on 27565.,0
Aadhaar: Your update request 8942 has been approved.,0
"Myntra: Your return for order 152798 has been processed. Refund INR Wable, Peri and Pingle initiated.",0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion532.in,1
Jio: Main balance INR 3GB/day. Data balance 426GB. Active plans: 191,0
Jio: You won 1 year free subscription! Call 953 to claim.,1
TATA Power: Bill for March is INR 2590. Due: 2025-09-20. Pay via UPI: 9357788262@ok7022200816,0
Single women in 9702428011 waiting to meet you! Call Bilaspur,1
Viraj: Doctor appointment confirmed for Chinsurah at 11,0
Swiggy: Order from 230600 delivered. Enjoy your meal! Bill amount: INR Keer-Sami,0
Your Amazon order #310192 has been delivered. Rate your experience: https://amazon.in,0
Thank you for using your ICICI Bank Debit Card XX3004 for INR 20807 at 56225. Avl Bal INR Varma.,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift600.in,1
Your SBI account XX8962 has been debited with INR 10089. Avl bal: INR 86100. -State Bank of India,0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 937. Data balance: 164GB,0
BSES: Your electricity bill for May is INR 2126. Due date: 2025-09-28. Pay online: https://bsesdelhi.com,0
Swiggy: Order from 590556 delivered. Enjoy your meal! Bill amount: INR Raju and Sons,0
Jio: Main balance INR 5GB/day. Data balance 835GB. Active plans: 177,0
Thank you for using your ICICI Bank Debit Card XX7075 for INR 24375 at 79416. Avl Bal INR Ganguly.,0
Vi: Your recharge of INR 4GB/day for 353 is successful. Balance: INR 307,0
Ekaraj: Doctor appointment confirmed for Bilaspur at 4,0
URGENT: Your Axis Bank account will be suspended. Verify now: http://bank-secure622.in,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion678.in,1
Passport Seva: Your appointment is confirmed for 1675 at August,0
"Hi Avi, are we meeting today at Nagercoil?",0
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank797.com,1
UPPCL: Electricity bill for May is INR 3647. Pay by 2025-09-01 to avoid disconnection.,0
BSNL: Bill of INR 4GB/day due on 851. Pay to avoid service disruption.,0
Your meter will be removed today due to non-payment. Call 801 immediately.,1
Get 50% discount on your 929 electricity bill! Pay only INR Rajpur Sonarpur. Limited time: http://bill-discount148.com,1
Adani Electricity: Your bill of INR July for 1230 is generated. Due date: 2025-09-16.,0
Swiggy: Order from 115071 delivered. Enjoy your meal! Bill amount: INR Nanda Ltd,0
Thank you for using your ICICI Bank Debit Card XX4461 for INR 2436 at 47556. Avl Bal INR Suresh.,0
Your PNB account XX8844 has balance of INR 6964 as on 74151.,0
UPPCL: Electricity bill for March is INR 1960. Pay by 2025-09-17 to avoid disconnection.,0
Passport Seva: Your appointment is confirmed for 11395 at September,0
Your SBI account XX1261 has been debited with INR 49731. Avl bal: INR 41579. -State Bank of India,0
Get 50% discount on your 917 electricity bill! Pay only INR Avadi. Limited time: http://bill-discount729.com,1
"Hey, the party is at Advaith at Navi Mumbai PM. Don't be late!",0
UPPCL: Electricity bill for January is INR 4942. Pay by 2025-09-12 to avoid disconnection.,0
Passport Seva: Your appointment is confirmed for 9087 at November,0
George: Doctor appointment confirmed for Bhusawal at 11,0
MSEDCL: Bill amount INR June for 3456. Pay at https://mahadiscom.in by 2025-09-05,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale269.com,1
Get 50% discount on your 827 electricity bill! Pay only INR Raurkela Industrial Township. Limited time: http://bill-discount398.com,1
BSNL: Bill of INR 5GB/day due on 801. Pay to avoid service disruption.,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill619.in,1
PMO India: You are selected for ₹644 grant. Call 320,1
Your Amazon order #392895 has been delivered. Rate your experience: https://amazon.in,0
Myntra: Your return for order 492257 has been processed. Refund INR Cheema-Pal initiated.,0
TATA Power: Bill for November is INR 4508. Due: 2025-09-06. Pay via UPI: 7609084478@ok7590647836,0
Swiggy: Order from 974508 delivered. Enjoy your meal! Bill amount: INR Modi-Dube,0
MSEDCL: Bill amount INR April for 4326. Pay at https://mahadiscom.in by 2025-09-25,0
Your meter will be removed today due to non-payment. Call 147 immediately.,1
Passport Seva: Your appointment is confirmed for 14420 at September,0
Faris: Doctor appointment confirmed for Deoghar at 1,0
Vi: Special offer! 100GB at INR 709/month. Activate now: http://vi-offer7576979577.com,1
BSNL: Bill of INR 4GB/day due on 716. Pay to avoid service disruption.,0
TATA Power: Bill for September is INR 3490. Due: 2025-09-13. Pay via UPI: 9486182495@ok9819302959,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify797.com,1
MSEDCL: Bill amount INR April for 3551. Pay at https://mahadiscom.in by 2025-09-10,0
MSEDCL: Bill amount INR June for 4655. Pay at https://mahadiscom.in by 2025-09-18,0
Income Tax Dept: Your refund of INR 19535 has been processed. Will be credited in 3-5 days.,0
BSES: Your electricity bill for August is INR 1057. Due date: 2025-09-03. Pay online: https://bsesdelhi.com,0
EPFO: Pension contribution of INR 3317 received for December. Total balance: INR 350419,0
"Swiggy: Order from 181732 delivered. Enjoy your meal! Bill amount: INR Deo, Jhaveri and Sachar",0
PMO India: You are selected for ₹812 grant. Call 753,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale894.com,1
TATA Power: Bill for July is INR 4328. Due: 2025-09-21. Pay via UPI: 9994177553@ok9249707503,0
BSNL: Bill of INR 2GB/day due on 483. Pay to avoid service disruption.,0
Aadhaar: Your update request 6174 has been approved.,0
Myntra: Your return for order 588862 has been processed. Refund INR Viswanathan-Ram initiated.,0
Your PNB account XX5877 has balance of INR 22412 as on 13071.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 8643327321,1
Vi: Your recharge of INR 3GB/day for 887 is successful. Balance: INR 258,0
Income Tax Dept: Your refund of INR 7492 has been processed. Will be credited in 3-5 days.,0
Electricity bill refund of INR 634 approved! Claim now: http://refund-powerBhilwara.in,1
UPPCL: Electricity bill for February is INR 4850. Pay by 2025-09-23 to avoid disconnection.,0
WINNER! You got ₹ICICI cashback in your 457 Bank account. Claim now: http://bank-reward2489.in,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill478.in,1
Your debit card XXAxis has been blocked. Call immediately: 130 to reactivate.,1
Single women in 9731629251 waiting to meet you! Call Purnia,1
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify274.com,1
Get rich quick! Earn ₹8503726889 daily from home. Call Jodhpur,1
Aarav: Doctor appointment confirmed for Dibrugarh at 12,0
BSES: Your electricity bill for March is INR 4977. Due date: 2025-09-23. Pay online: https://bsesdelhi.com,0
EPFO: Pension contribution of INR 12382 received for November. Total balance: INR 55337,0
Saumya: Can you send me the notes for yesterday's class?,0
EPFO: Pension contribution of INR 17446 received for July. Total balance: INR 240986,0
"Hey, the party is at Meera at Tiruchirappalli PM. Don't be late!",0
Jio: Main balance INR 3GB/day. Data balance 598GB. Active plans: 194,0
Income Tax Dept: Your refund of INR 1280 has been processed. Will be credited in 3-5 days.,0
EPFO: Pension contribution of INR 2705 received for November. Total balance: INR 424379,0
EPFO: Pension contribution of INR 11164 received for March. Total balance: INR 268345,0
Axis Bank: INR 3819 spent on your Card XX43059 at 76575 on Bumb. Available limit: INR 7791.,0
Flipkart: Your order 103729 is out for delivery. Track: https://flipkart.com/track/Cheema-Randhawa,0
"Hey, the party is at Anthony at Pudukkottai PM. Don't be late!",0
BSNL: Bill of INR 4GB/day due on 873. Pay to avoid service disruption.,0
Electricity bill refund of INR 228 approved! Claim now: http://refund-powerKota.in,1
PMO India: You are selected for ₹428 grant. Call 949,1
Get rich quick! Earn ₹9117651560 daily from home. Call Kurnool,1
Jio: Main balance INR 4GB/day. Data balance 896GB. Active plans: 168,0
BSNL: Bill of INR 1GB/day due on 259. Pay to avoid service disruption.,0
MSEDCL: Bill amount INR September for 2929. Pay at https://mahadiscom.in by 2025-09-21,0
Passport Seva: Your appointment is confirmed for 3459 at August,0
"Flipkart: Your order 763905 is out for delivery. Track: https://flipkart.com/track/Raghavan, Ramakrishnan and Raja",0
Kotak Mahindra Bank: OTP 4421 for transaction of INR 48445 at 38845. Do not share with anyone.,0
FREE 10GB data for Airtel users! Claim now: http://free-data594.in,1
SBI Bank: Unusual login detected from new device. Secure your account: http://verify-bank117.com,1
INR 8479 debited from HDFC Bank A/C XX44615 on 50382. Avl Bal INR Lad. -HDFC Bank,0
Aadhaar: Your update request 16517 has been approved.,0
INR 1112 debited from HDFC Bank A/C XX34384 on 48381. Avl Bal INR Swamy. -HDFC Bank,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9976942582,1
TATA Power: Bill for October is INR 2704. Due: 2025-09-06. Pay via UPI: 7578742024@ok9805960896,0
Income Tax Dept: Your refund of INR 11116 has been processed. Will be credited in 3-5 days.,0
BSES: Your electricity bill for May is INR 930. Due date: 2025-09-17. Pay online: https://bsesdelhi.com,0
Kotak Mahindra Bank: OTP 3156 for transaction of INR 30596 at 27454. Do not share with anyone.,0
Passport Seva: Your appointment is confirmed for 17930 at June,0
"Hey, the party is at Shivani at Durg PM. Don't be late!",0
WINNER! You got ₹SBI cashback in your 231 Bank account. Claim now: http://bank-reward9828.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale992.com,1
Jio: Main balance INR 5GB/day. Data balance 652GB. Active plans: 429,0
Your Amazon order #734104 has been delivered. Rate your experience: https://amazon.in,0
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 347. Data balance: 261GB,0
TATA Power: Bill for January is INR 2905. Due: 2025-09-18. Pay via UPI: 9633848768@ok8181917619,0
Income Tax Dept: Your refund of INR 16443 has been processed. Will be credited in 3-5 days.,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion140.in,1
Get rich quick! Earn ₹8860343244 daily from home. Call Imphal,1
Patrick: Can you send me the notes for yesterday's class?,0
Your debit card XXHDFC has been blocked. Call immediately: 648 to reactivate.,1
Oscar: Doctor appointment confirmed for Chandrapur at 6,0
Passport Seva: Your appointment is confirmed for 9913 at June,0
Aadhaar: Your update request 4339 has been approved.,0
Get 50% discount on your 376 electricity bill! Pay only INR Katihar. Limited time: http://bill-discount423.com,1
Krisha: Doctor appointment confirmed for Bhilwara at 12,0
Myntra: Your return for order 175100 has been processed. Refund INR Chad-Prasad initiated.,0
BSNL: Bill of INR 2GB/day due on 339. Pay to avoid service disruption.,0
Passport Seva: Your appointment is confirmed for 6492 at November,0
Adani Electricity: Your bill of INR May for 1116 is generated. Due date: 2025-09-01.,0
"Myntra: Your return for order 465456 has been processed. Refund INR Pant, Singhal and Morar initiated.",0
EPFO: Pension contribution of INR 2371 received for July. Total balance: INR 258180,0
Your debit card XXSBI has been blocked. Call immediately: 278 to reactivate.,1
INR 4899 debited from HDFC Bank A/C XX13722 on 85389. Avl Bal INR Sangha. -HDFC Bank,0
Passport Seva: Your appointment is confirmed for 10593 at August,0
Your PNB account XX6595 has balance of INR 27953 as on 70068.,0
URGENT: Your HDFC Bank account will be suspended. Verify now: http://bank-secure900.in,1
UPPCL: Electricity bill for March is INR 4730. Pay by 2025-09-17 to avoid disconnection.,0
Adani Electricity: Your bill of INR September for 1475 is generated. Due date: 2025-09-10.,0
Electricity bill refund of INR 908 approved! Claim now: http://refund-powerDehradun.in,1
UPPCL: Electricity bill for September is INR 1354. Pay by 2025-09-06 to avoid disconnection.,0
BSNL: Bill of INR 2GB/day due on 303. Pay to avoid service disruption.,0
PMO India: You are selected for ₹699 grant. Call 711,1
Mom: Please bring Yashawini from the market,0
Passport Seva: Your appointment is confirmed for 7807 at August,0
Axis Bank: INR 9762 spent on your Card XX37124 at 94509 on Chana. Available limit: INR 3413.,0
Girik: Doctor appointment confirmed for Kochi at 10,0
Adani Electricity: Your bill of INR March for 3217 is generated. Due date: 2025-09-26.,0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 778. Data balance: 160GB,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion458.in,1
Aadhaar: Your update request 5361 has been approved.,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale423.com,1
INR 2732 debited from HDFC Bank A/C XX7188 on 30538. Avl Bal INR Tandon. -HDFC Bank,0
BSES: Your electricity bill for February is INR 4725. Due date: 2025-09-15. Pay online: https://bsesdelhi.com,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift646.in,1
Myntra: Your return for order 949811 has been processed. Refund INR Prasad-Pillay initiated.,0
Myntra: Your return for order 455051 has been processed. Refund INR Vasa-Basu initiated.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9133663600,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion478.in,1
Your PNB account XX5322 has balance of INR 26013 as on 85919.,0
PMO India: You are selected for ₹371 grant. Call 247,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9373781979,1
Get 50% discount on your 418 electricity bill! Pay only INR Morena. Limited time: http://bill-discount770.com,1
Flipkart: Your order 314466 is out for delivery. Track: https://flipkart.com/track/Atwal Inc,0
INR 4886 debited from HDFC Bank A/C XX29239 on 34172. Avl Bal INR Ratti. -HDFC Bank,0
Adani Electricity: Your bill of INR November for 1789 is generated. Due date: 2025-09-19.,0
Axis Bank: INR 3384 spent on your Card XX22467 at 89658 on Grover. Available limit: INR 2446.,0
Jio: You won 1 year free subscription! Call 164 to claim.,1
Vi: Your recharge of INR 5GB/day for 523 is successful. Balance: INR 319,0
UPPCL: Electricity bill for February is INR 3270. Pay by 2025-09-20 to avoid disconnection.,0
Your Amazon order #621332 has been delivered. Rate your experience: https://amazon.in,0
Mom: Please bring Amrita from the market,0
"Hi Kala, are we meeting today at Phusro?",0
Swiggy: Order from 224886 delivered. Enjoy your meal! Bill amount: INR Prasad-Jani,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify660.com,1
Vi: Your recharge of INR 5GB/day for 475 is successful. Balance: INR 316,0
Jio: Main balance INR 2GB/day. Data balance 782GB. Active plans: 222,0
BSES: Your electricity bill for March is INR 4120. Due date: 2025-09-17. Pay online: https://bsesdelhi.com,0
Kotak Mahindra Bank: OTP 1509 for transaction of INR 2431 at 23846. Do not share with anyone.,0
Aadhaar: Your update request 6306 has been approved.,0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify874.com,1
Raksha: Doctor appointment confirmed for Panipat at 8,0
Your debit card XXICICI has been blocked. Call immediately: 506 to reactivate.,1
"Swiggy: Order from 588470 delivered. Enjoy your meal! Bill amount: INR Dhaliwal, Bali and Mistry",0
Jio: You won 1 year free subscription! Call 589 to claim.,1
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill787.in,1
Your Amazon order #643736 has been delivered. Rate your experience: https://amazon.in,0
UPI of INR 9401 to 16699 from A/C XX39019 successful. Ref No. Sharma - Yes Bank,0
Kotak Mahindra Bank: OTP 6579 for transaction of INR 5666 at 54687. Do not share with anyone.,0
FREE 10GB data for Airtel users! Claim now: http://free-data113.in,1
"Hey, the party is at Zinal at Junagadh PM. Don't be late!",0
